"GeneID"	"Description"	"moduleColor"	"GS.expcrtB"	"p.GS.expcrtB"	"GS.Phytoene"	"p.GS.Phytoene"	"MM.blue"	"p.MM.blue"
"Niben261Chr01g1168007.1"	"Coatomer subunit alpha"	"blue"	0.277269062046584	0.0563996805879787	0.434895488847215	0.00200866810641449	0.826973900033441	4.39572070131882e-13
"Niben261Chr04g1594003.1"	"Usp domain-containing protein"	"blue"	0.279111466046798	0.0547140887315375	0.476720642693826	0.000613652176383215	0.82633683947331	4.74866429250371e-13
"Niben261Chr10g0582001.1"	"Fe2OG dioxygenase domain-containing protein"	"blue"	0.23754894872776	0.103998396616455	0.492208555785699	0.000380234830701563	0.826254803306974	4.796018256955e-13
"Niben261Chr09g0078005.1"	"Purple acid phosphatase"	"blue"	0.389007374503682	0.00628311767398962	0.680142176970607	1.05343405824016e-07	0.826064307259844	4.90771048105481e-13
"Niben261Chr14g1384008.1"	"Subtilisin-like protease sbt1.2"	"blue"	0.563080619069022	3.09522740447176e-05	0.761012294609137	3.43264767667247e-10	0.826060536880726	4.90994581657565e-13
"Niben261Chr01g0679006.1"	"Unknown protein"	"blue"	0.318822031606352	0.0272004510735869	0.533152805531194	9.55833814672893e-05	0.825984060937725	4.95549468961418e-13
"Niben261Chr19g0728009.1"	"YGL010w"	"blue"	0.253958157502163	0.0815475413681247	0.466428038456072	0.000833201262818142	0.825694169121357	5.13181503065515e-13
"Niben261Scf03248g0000009.1"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit"	"blue"	0.449505698930641	0.00135004136884397	0.634094279293618	1.30717180628815e-06	0.825555264518359	5.21839178865731e-13
"Niben261Chr04g0174001.1"	"Protein kinase domain-containing protein"	"blue"	0.410065090444559	0.00379624091509911	0.715477566317769	1.0987255896086e-08	0.82534434551783	5.35250439048905e-13
"Niben261Chr12g0449004.1"	"protein NRT1/ PTR FAMILY 8.3-like"	"blue"	0.229697362220969	0.116293657598105	0.462470493429735	0.0009348264539116	0.82499521965966	5.58169811615429e-13
"Niben261Chr08g0114005.1"	"ERAD-associated E3 ubiquitin-protein ligase component HRD3A-like"	"blue"	0.363318436935745	0.0111429223032522	0.567124840392645	2.63539324572565e-05	0.824936517385832	5.62113652088198e-13
"Niben261Chr19g1449003.1"	"Rust resistance kinase lr10"	"blue"	0.404730739344378	0.00432615081690371	0.632752281681564	1.3980741922728e-06	0.824473755860236	5.94141270823825e-13
"Niben261Chr15g0372013.1"	"Protein disulfide-isomerase"	"blue"	0.345309672776898	0.0162271060426628	0.533007371078786	9.60838603605155e-05	0.824289453728952	6.07371940153541e-13
"Niben261Chr10g0190004.1"	"Protein transport protein SEC23"	"blue"	0.210267796875895	0.15143794265924	0.433894766956634	0.00206277886667599	0.824241841537181	6.10835015445805e-13
"Niben261Chr08g0064004.1"	"Chr1:19417666-19419591 FORWARD LENGTH=319"	"blue"	0.347542288664275	0.0155055102561688	0.574634004013614	1.94400300189413e-05	0.823952736291999	6.32268103487418e-13
"Niben261Chr17g1254013.1"	"ML domain-containing protein"	"blue"	0.497876511287873	0.000317313652383663	0.742012075559786	1.59090868652913e-09	0.823775547830062	6.45754221129897e-13
"Niben261Chr06g1121001.1"	"Usp domain-containing protein"	"blue"	0.429497687673343	0.00231616186023311	0.652426191354134	5.04753519348147e-07	0.822687284005182	7.34752135117372e-13
"Niben261Chr05g0084016.1"	"Pimeloyl-[acyl-carrier protein] methyl ester esterase"	"blue"	0.335080733156166	0.0199088241887406	0.57681112797991	1.77735233394312e-05	0.821363734974557	8.5867162335281e-13
"Niben261Chr03g0716004.1"	"Tocopherol cyclase"	"blue"	0.357958419683125	0.01248886824993	0.627899334765996	1.77813409672878e-06	0.820887488126082	9.07918198114763e-13
"Niben261Chr02g1466023.1"	"DEAD-box ATP-dependent RNA helicase 48"	"blue"	0.415435379278543	0.00332122432422877	0.667454332462521	2.20273933075722e-07	0.820673842361155	9.30868984304517e-13
"Niben261Chr11g1157005.1"	"calumenin-B-like"	"blue"	0.342599350895414	0.0171412571423711	0.545872323921636	5.99713109665698e-05	0.82062192304419	9.36528805421513e-13
"Niben261Chr16g0118019.1"	"GrpE protein homolog"	"blue"	0.332513737691856	0.0209361933266348	0.618967566932259	2.73894736688117e-06	0.820019558926178	1.00462180081639e-12
"Niben261Chr11g1330003.1"	"No exine formation 1 isoform 1"	"blue"	0.220535104623758	0.132002842395339	0.437132617707595	0.0018922322214599	0.819655044936009	1.04807724592357e-12
"Niben261Chr13g0687012.1"	"Glycerophosphodiester phosphodiesterase"	"blue"	0.208056403501095	0.15588643278705	0.400967104336221	0.00473801606949621	0.819264273077446	1.09663747420676e-12
"Niben261Chr06g0191006.1"	"Prohibitin"	"blue"	0.532142182141414	9.91109607271119e-05	0.718477398718638	8.92862296277496e-09	0.818748180863135	1.16404256108687e-12
"Niben261Chr15g1497007.1"	"vacuolar protein sorting-associated protein 2 homolog 3"	"blue"	0.211708372032109	0.148590782207307	0.451862803546225	0.00126412410741829	0.817937623142793	1.27788273166494e-12
"Niben261Chr06g1103023.1"	"LYR motif-containing protein 4"	"blue"	0.408483086823998	0.0039471018895194	0.612212881302848	3.76404969662585e-06	0.817588326001129	1.33012278781844e-12
"Niben261Chr07g1499001.1"	"NAC domain protein"	"blue"	0.453484996315408	0.00120786385871909	0.719579340821168	8.26791891847493e-09	0.817384970773665	1.36146081386615e-12
"Niben261Chr01g1376002.1"	"Dnaj protein erdj2a"	"blue"	0.372945151099547	0.00903666711916792	0.565117201346847	2.85517910902597e-05	0.817102815386086	1.40610199739618e-12
"Niben261Chr05g0486013.1"	"calumenin-like"	"blue"	0.368567097483779	0.00994759269655529	0.552428797168476	4.68123410143135e-05	0.816984982835574	1.42515212406265e-12
"Niben261Chr16g1000003.1"	"Alpha/beta-Hydrolases superfamily protein"	"blue"	0.403290902485542	0.00447985319760918	0.596141834974093	7.79146270746055e-06	0.816675867353876	1.4762954232866e-12
"Niben261Chr05g0782006.1"	"translin-like"	"blue"	0.375609665454332	0.00851828182678003	0.661061262887231	3.15230081257526e-07	0.816115813804363	1.57341277734321e-12
"Niben261Chr01g0665011.1"	"Glucose-6-phosphate 1-epimerase"	"blue"	0.293303875579498	0.0430481439403001	0.538009440013687	8.01759401717623e-05	0.815693226199096	1.65066406803551e-12
"Niben261Chr18g0840003.1"	"Abscisic-aldehyde oxidase"	"blue"	0.424977698212489	0.00260497648673201	0.647606497662978	6.52229769018963e-07	0.815657838864153	1.65729346475055e-12
"Niben261Chr19g0025002.1"	"Ectonucleotide pyrophosphatase/phosphodiesterase"	"blue"	0.4177595129393	0.00313243134891001	0.613216540524258	3.59205132245503e-06	0.814285876104525	1.93464872474584e-12
"Niben261Chr15g0984002.1"	"alpha-glucosidase-like"	"blue"	0.350648611576242	0.0145470648496937	0.618351755378876	2.82036554320879e-06	0.814227832461252	1.94730100193502e-12
"Niben261Chr06g0175003.1"	"zinc finger BED domain-containing protein RICESLEEPER 2-like"	"blue"	0.257305128286398	0.0774743700799822	0.53563618380624	8.73964095888892e-05	0.81415463908585	1.96336728388876e-12
"Niben261Chr09g0926008.1"	"pyrrolidone-carboxylate peptidase-like"	"blue"	0.438761587664071	0.00181125971101755	0.649186037865032	5.999753871736e-07	0.813366182873712	2.14458386138699e-12
"Niben261Chr05g0422002.1"	"transmembrane emp24 domain-containing protein p24delta3-like"	"blue"	0.370770689664378	0.00947967367978466	0.55529642212448	4.19366682932403e-05	0.812432570674645	2.3796376612274e-12
"Niben261Chr12g1552010.1"	"NAC domain-containing protein"	"blue"	0.569364191345205	2.40865263290351e-05	0.743265936683405	1.44372723436087e-09	0.812401611019925	2.38783525329306e-12
"Niben261Chr14g1164004.1"	"Autophagy-related protein 18a"	"blue"	0.333413830255769	0.0205709856271364	0.585233908049718	1.2489261310601e-05	0.811817935389321	2.54747671495312e-12
"Niben261Chr04g1774002.1"	"F-box protein At3g07870"	"blue"	0.332801947818423	0.0208186637244798	0.601495180459479	6.14153602865915e-06	0.811695134525545	2.58232629089011e-12
"Niben261Chr15g1422003.1"	"Endochitinase ep3"	"blue"	0.273690821969236	0.059792684678943	0.496779987499113	0.000328695850824253	0.81159803837802	2.6102000849065e-12
"Niben261Chr14g0564003.1"	"4-hydroxy-tetrahydrodipicolinate synthase"	"blue"	0.327865384910778	0.0229103321928864	0.646989474828534	6.73769373968321e-07	0.811280855201506	2.70325308606953e-12
"Niben261Chr08g0139014.1"	"GAG1At protein"	"blue"	0.222134303092265	0.129152184532415	0.492873354646259	0.000372312471668102	0.811169129773444	2.73677161740229e-12
"Niben261Chr15g0795004.1"	"WRKY transcription factor 27"	"blue"	0.283707564640682	0.050685778970834	0.526593179002732	0.000120686267196297	0.811112620469133	2.75387428807793e-12
"Niben261Chr12g1092005.1"	"multiple organellar RNA editing factor 8, chloroplastic/mitochondrial-like"	"blue"	0.526220544722484	0.000122278144619453	0.758200591083082	4.34509897022134e-10	0.811093197734485	2.75977594644494e-12
"Niben261Chr09g0077001.1"	"ER lumen protein-retaining receptor"	"blue"	0.568276999559909	2.51639337906119e-05	0.737192194435242	2.29876387030199e-09	0.810560616097839	2.92634572957688e-12
"Niben261Chr19g1159005.1"	"transmembrane emp24 domain-containing protein p24beta3-like"	"blue"	0.524169158409338	0.000131389273889113	0.724774461649495	5.72590669093922e-09	0.810223424939362	3.03667714446643e-12
"Niben261Chr13g0648008.1"	"ER lumen retaining receptor family"	"blue"	0.411084318994197	0.00370175112770469	0.623095258827584	2.24701174618706e-06	0.810211160287952	3.04076349615715e-12
"Niben261Chr08g0103002.1"	"MRP-S28 domain-containing protein"	"blue"	0.475192308653065	0.000642552608452874	0.666112342309565	2.37656797542798e-07	0.810068960871005	3.08852321784489e-12
"Niben261Chr01g0792002.1"	"Stress enhanced protein 2, chloroplastic"	"blue"	0.247155700948912	0.0903422702537334	0.479287926280892	0.000567727257191743	0.809456793648885	3.30235397330305e-12
"Niben261Chr15g0944010.1"	"Cytochrome c oxidase subunit 6a, mitochondrial"	"blue"	0.531269122412936	0.000102253560412724	0.724457954546306	5.8568937574415e-09	0.808819452887454	3.53982156605943e-12
"Niben261Chr19g0052005.1"	"Pre-mRNA cleavage factor Im 25 kDa subunit"	"blue"	0.295479720924007	0.0414543014154553	0.569230809164952	2.42163864901165e-05	0.808616986293025	3.61858035946383e-12
"Niben261Chr13g0571017.1"	"DNA-directed RNA polymerase III subunit RPC9"	"blue"	0.209500898571864	0.1529699350977	0.519506103784492	0.000154442999208475	0.80804503547838	3.85012328043105e-12
"Niben261Chr05g0100006.1"	"MFS domain-containing protein"	"blue"	0.394335175286953	0.00554770178009813	0.654526389512283	4.50767010912615e-07	0.807905841203626	3.90855766763585e-12
"Niben261Chr19g1105012.1"	"DNA-directed RNA polymerase"	"blue"	0.25395446901036	0.0815521210397554	0.476289768674513	0.000621679172262735	0.807899937903393	3.91105435537431e-12
"Niben261Chr06g1262019.1"	"Homeobox protein knotted-1-like"	"blue"	0.433454104619212	0.00208701336482849	0.623024905197014	2.25466055088857e-06	0.807525706816019	4.07244505065388e-12
"Niben261Chr09g0690024.1"	"Glutathione s-transferase"	"blue"	0.427732112184953	0.00242541671907316	0.682103159206997	9.36876208598452e-08	0.807109148578292	4.25949455681691e-12
"Niben261Chr07g1408008.1"	"BTB/POZ domain-containing protein"	"blue"	0.257334001917419	0.0774399423238397	0.499610642167738	0.000300039284773706	0.806349723220921	4.62160407406429e-12
"Niben261Chr03g0724005.1"	"Aspartate aminotransferase"	"blue"	0.221329522429724	0.130580914431536	0.523099504627173	0.000136381419609787	0.806319794457648	4.63645474364877e-12
"Niben261Chr09g0500007.1"	"dnaJ protein ERDJ3B-like"	"blue"	0.317283838958403	0.0279929793816691	0.509339558079476	0.000217951055345242	0.806002736534961	4.7965767611389e-12
"Niben261Chr06g0828007.1"	"Actin depolymerizing factor, putative"	"blue"	0.384685970084318	0.00694053533677002	0.630543223164244	1.56059685607786e-06	0.80529226257036	5.17458661446151e-12
"Niben261Chr11g1034004.1"	"Glioma tumor suppressor candidate region protein"	"blue"	0.565548032744739	2.80664228019947e-05	0.755098750845068	5.6149240404319e-10	0.804848443512481	5.42484203951232e-12
"Niben261Chr07g1361002.1"	"Peroxidase"	"blue"	0.374847303648012	0.00866390715874966	0.620197130339552	2.58286269534547e-06	0.804721852360596	5.49829494759243e-12
"Niben261Chr19g0552003.1"	"AP-4 complex subunit mu"	"blue"	0.545562394674249	6.06699618797537e-05	0.668001224844455	2.13536457877148e-07	0.80457940122855	5.58207521737036e-12
"Niben261Chr17g1152001.1"	"protein BRICK 1"	"blue"	0.311791090796862	0.0309817461277522	0.587581042009076	1.1299771769812e-05	0.804414203559643	5.68074565768169e-12
"Niben261Chr19g1478010.1"	"chitin-binding lectin 1-like"	"blue"	0.398976496817248	0.00496942050221121	0.595841325928392	7.89523493649357e-06	0.802220793366625	7.15756394379786e-12
"Niben261Chr07g0676002.1"	"Elongation factor Tu"	"blue"	0.421372949243716	0.00285766525576702	0.695357103106644	4.13996736740433e-08	0.801860947399372	7.43208830859718e-12
"Niben261Chr15g1030002.1"	"choline-phosphate cytidylyltransferase 1-like"	"blue"	0.419975086209422	0.00296132793934263	0.578533659151291	1.65493144459888e-05	0.80145755923176	7.75166143757631e-12
"Niben261Chr16g0338007.1"	"Peroxidase"	"blue"	0.417342185786765	0.0031656179987494	0.654411598601797	4.53572905704784e-07	0.801281859125134	7.89488001365905e-12
"Niben261Chr14g0856013.1"	"Citrate synthase"	"blue"	0.316835531178757	0.0282275514778491	0.551358974239839	4.87605573674683e-05	0.800740423766827	8.35212328908398e-12
"Niben261Chr05g0082002.1"	"PORR domain-containing protein"	"blue"	0.378161902405455	0.008046046459979	0.639844769238834	9.76399022722521e-07	0.800601198270743	8.47368470804145e-12
"Niben261Chr16g0486001.1"	"receptor-like protein kinase FERONIA"	"blue"	0.420677740207609	0.00290881321698039	0.584357265666332	1.2962385778663e-05	0.800435257034405	8.62075806073795e-12
"Niben261Chr03g1261008.1"	"heavy metal-associated isoprenylated plant protein 3-like"	"blue"	0.558341293653801	3.72728150462199e-05	0.745279677306633	1.23386142311406e-09	0.800085394408985	8.93878848901074e-12
