Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr16g0290005.1	30S ribosomal protein S5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.871280654700496
Niben261Chr16g0293002.1	MFS domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.704439860777168
Niben261Chr16g0311013.1	Eukaryotic translation initiation factor 3 subunit J"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0327014.1	3'(2').5'-bisphosphate nucleotidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0350013.1	oxygen-evolving enhancer protein 3-2. chloroplastic-like"	NA	NA	NA	NA	NA	NA	0.755330991648814	NA	NA	NA	0.865668637473282	1.23910748924321	1.4311711929111	0.60322203353893	0.777698341039977	NA
Niben261Chr16g0374004.1	30S ribosomal protein S21. chloroplastic"	NA	0.718936646633577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00796057782087
Niben261Chr16g0376011.1	YrdC-like domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.932008483573635
Niben261Chr16g0390008.1	protein WVD2-like 7 isoform X2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0398014.1	Ras-related protein Rab-2A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0410027.1	50S ribosomal protein L5. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25631768434669
Niben261Chr16g0416033.1	NADH-ubiquinone oxidoreductase chain 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0423003.1	Carbonic anhydrase"	NA	NA	NA	NA	NA	0.622663732965915	NA	NA	NA	NA	1.03827959683069	1.44596854996616	1.64047000691781	NA	0.929231156836259	-0.829531699140677
Niben261Chr16g0426009.1	homeobox-leucine zipper protein HAT5-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0426016.1	Peptidylprolyl isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.898686972353129	NA	NA	NA
Niben261Chr16g0429013.1	WAT1-related protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.22252149286964	-1.0506483520069	-0.715601937842431
Niben261Chr16g0432004.1	Protein arginine methyltransferase NDUFAF7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10527249213676
Niben261Chr16g0446011.1	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.904722697288653	NA	-0.836371233793328	-1.09189492194222	-0.899993877978159	NA
Niben261Chr16g0463013.1	Cystathionine gamma synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0467008.1	Non-specific serine/threonine protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0468016.1	DUF3598 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06908844144184
Niben261Chr16g0468017.1	Phytocyanin domain-containing protein"	NA	0.824510082709032	NA	NA	NA	0.924541225811824	NA	NA	NA	NA	NA	NA	NA	-0.665406076721635	NA	NA
Niben261Chr16g0491012.1	proline-rich receptor-like protein kinase PERK9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0522010.1	Phytoene synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.736500442184189	NA	NA
Niben261Chr16g0537006.1	Aminomethyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.783525630206656
Niben261Chr16g0537024.1	30S ribosomal protein S4. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0537026.1	Deoxyhypusine synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0561007.1	Alcohol dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.650411552314751	NA	-1.02412175716809
Niben261Chr16g0656010.1	Thioredoxin reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0662001.1	Dead-box atp-dependent rna helicase 38"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0734012.1	ATP synthase gamma chain. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0753004.1	Kinase family protein"	NA	NA	NA	1.50052712686878	1.25500284861113	1.35725557815329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0795013.1	protein TIC 56. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1457095355426
Niben261Chr16g0815002.1	Chlorophyll synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.911259294162419
Niben261Chr16g0868008.1	Fructokinase-like protein 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.632075730030485	NA	NA	1.15597380538748
Niben261Chr16g0872006.1	D-fructose-1.6-bisphosphate 1-phosphohydrolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.768813699266802	NA	NA	NA
Niben261Chr16g0897007.1	UMP pyrophosphorylase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.955031121888993
Niben261Chr16g0912004.1	Ribulose bisphosphate carboxylase/oxygenase activase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.44777734438593	NA	NA
Niben261Chr16g0915010.1	high-light-induced protein. chloroplastic"	NA	NA	NA	NA	NA	NA	0.863453262686705	NA	NA	NA	0.644944164124171	NA	NA	NA	NA	NA
Niben261Chr16g0919005.1	NAD(P)-bd_dom domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0921003.1	Expansin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0927013.1	myb-related protein B-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0933012.1	Ring-h2 finger protein atl33"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0977001.1	Protein O-GlcNAc transferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g0981020.1	Signal recognition particle protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.810157855685108	0.775482586482856	0.824474276516878	1.20658930512125
Niben261Chr16g0985009.1	Glutathione S-transferase-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.987419543728411
Niben261Chr16g1008011.1	Ferredoxin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1011005.1	Cytochrome c biogenesis protein CcsA"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1016004.1	Ras-related protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.783270880541779
Niben261Chr16g1033005.1	Thioredoxin-dependent peroxiredoxin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.814618460118794
Niben261Chr16g1057007.1	Gamma-tubulin complex component"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1066006.1	digalactosyldiacylglycerol synthase 1. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1096006.1	Chr2:1333464-1334438 FORWARD LENGTH=199"	NA	NA	NA	NA	NA	NA	1.07381502635648	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1104004.1	ycf54-like protein"	NA	0.786545745128429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.913994760487121	NA	NA	0.705344103668186
Niben261Chr16g1104005.1	50s ribosomal protein l17. chloroplastic"	NA	0.710265528094531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.816170332874816	NA	0.619102787910858	0.890834525064828
Niben261Chr16g1121012.1	ATP-dependent RNA helicase DBP2-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1171011.1	Omega-3 fatty acid desaturase. endoplasmic reticulum"	NA	NA	NA	NA	NA	-0.915953707044009	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32501536411311
Niben261Chr16g1177004.1	Photosystem i reaction center subunit vi. chloroplastic"	NA	0.713405855557491	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00067839155905	1.47381275705344	NA	0.687550763055852	NA
Niben261Chr16g1203004.1	Aquaporin PIP1-1"	NA	0.863203182656348	NA	NA	NA	NA	0.983977766684668	NA	NA	NA	NA	NA	0.759508544631194	NA	NA	NA
Niben261Chr16g1224004.1	Aquaporin TIP2-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.08881141054712	-0.872570231530165	NA
Niben261Chr16g1229012.1	ATP-dependent zinc metalloprotease FtsH"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1239004.1	Photosystem II CP43 reaction center protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1281006.1	23 kDa subunit of oxygen evolving system of photosystem II"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.829272681902528	NA	NA	0.74499069417136
Niben261Chr16g1284008.1	Protein MICROTUBULE BINDING PROTEIN 2C"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1285002.1	Elongation factor 1-delta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1297045.1	30S ribosomal protein S15. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1299013.1	Calcium-dependent protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.718728345399057
Niben261Chr16g1304010.1	Photosystem II 5 kDa protein. chloroplastic"	0.980894983195181	1.08895883413467	1.02545216380116	0.786471519173916	0.908062646635382	0.86129269408086	NA	NA	0.856282112661181	NA	1.47252245262015	1.58758690495447	1.75612627284849	NA	1.06356792517175	NA
Niben261Chr16g1319009.1	Major strawberry allergen Fra a 1-A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1334011.1	huntingtin-interacting protein K"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1359012.1	50S ribosomal protein L18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.903372734291774	0.59597211379977	0.686258635855767	1.28172686135096
Niben261Chr16g1361007.1	Pti1-like tyrosine-protein kinase 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1443003.1	PRELI/MSF1 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.948366936935512	NA	NA	NA	NA
Niben261Chr16g1461004.1	50S ribosomal protein L6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10939793073694	NA	NA	1.08586543384714
Niben261Chr16g1475025.1	vesicle transport protein GOT1B-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr16g1476003.1	importin-5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0003003.1	importin-5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0012008.1	50S ribosomal protein L6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.832617519456842
Niben261Chr17g0018026.1	Alanine--glyoxylate aminotransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.586317071633571	NA	NA	-0.613676903974271	NA	NA
Niben261Chr17g0018028.1	Protein chromatin remodeling 5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0028012.1	Lipoyl synthase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0034005.1	Ubiquitin-like-specific protease esd4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0038013.1	50S ribosomal protein L18"	NA	NA	NA	NA	NA	NA	0.679751627929121	NA	NA	NA	NA	NA	1.05757990235389	0.615741391865187	0.727729934980041	1.29601991611689
Niben261Chr17g0042005.1	t-SNARE coiled-coil homology domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0046002.1	ADP-ribosylation factor 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.874596344248602	-0.892867381414961	NA
Niben261Chr17g0055020.1	Eukaryotic translation initiation factor 2 subunit beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0060011.1	15-cis-zeta-carotene isomerase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.662677774813901
Niben261Chr17g0067006.1	Major strawberry allergen Fra a 1-A"	0.954861624789201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.2477206119744	NA	-0.754153407808283
Niben261Chr17g0168022.1	50S ribosomal protein L2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0168035.1	23 kDa subunit of oxygen evolving system of photosystem II"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.807109254837736	NA	NA	0.930863066582481
Niben261Chr17g0172009.1	Cytochrome b559 subunit alpha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0239001.1	Coatomer subunit beta'"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0251004.1	hydroxyphenylpyruvate reductase-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.996300943858533
Niben261Chr17g0252012.1	Photosystem i reaction center subunit vi. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.752383580509678	1.13161929797908	1.43411075121509	0.636492776813974	0.734202622945079	NA
Niben261Chr17g0282001.1	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.644412986321223	NA	NA	NA
Niben261Chr17g0298006.1	NAD(P)-bd_dom domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0334003.1	30s ribosomal protein s6 alpha. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.739741723473421	0.604611190254619	0.682322104827366	1.12073645016555
Niben261Chr17g0402001.1	GFO_IDH_MocA domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0417001.1	leiomodin-2-like"	NA	0.764889967043679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13261464465735
Niben261Chr17g0431003.1	D-fructose-1.6-bisphosphate 1-phosphohydrolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.657035178590816	0.655280394966054	NA	NA	NA
Niben261Chr17g0475009.1	Photosystem II CP47 reaction center protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0531008.1	U3 small nucleolar RNA-associated protein 4 homolog"	NA	NA	NA	-0.671443201798483	-0.61208237376453	-0.722700451046928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0560005.1	Photosystem II reaction center protein Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0569055.1	Chlorophyll a-b binding protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83883317234141	2.03735275995337	1.82695404048616	NA	NA	NA
Niben261Chr17g0569061.1	Chlorophyll a-b binding protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0624007.1	glucose-induced degradation protein 8 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.609722776118082	-0.618185118035784	NA	NA	NA
Niben261Chr17g0693013.1	Ribulose bisphosphate carboxylase small chain"	NA	NA	NA	NA	NA	NA	0.863714619635307	NA	NA	NA	0.706656436427858	NA	0.746324191364983	NA	NA	NA
Niben261Chr17g0693016.1	Ribulose bisphosphate carboxylase small chain"	NA	0.71729357036134	NA	NA	0.613659954329984	0.58575428083164	0.834772967343422	NA	NA	NA	0.592060529848016	NA	0.709132034776281	NA	NA	NA
Niben261Chr17g0697008.1	30S ribosomal protein 3. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03655689853144
Niben261Chr17g0762002.1	Protein pin-likes 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.735928306284035	NA	NA	-0.830766244545106	NA	NA
Niben261Chr17g0802003.1	1-deoxy-D-xylulose-5-phosphate synthase"	NA	NA	NA	NA	NA	0.679138405956385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0838007.1	Glutamine synthetase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0842001.1	NADH-ubiquinone oxidoreductase chain 5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0871007.1	Glutaredoxin-dependent peroxiredoxin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0873016.1	Glucose-1-phosphate adenylyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0916002.1	protein OBERON 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0942007.1	Protein dehydration-induced 19-like 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0961014.1	Dymeclin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0994001.1	N-succinylglutamate 5-semialdehyde dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0996002.1	30S ribosomal protein S6-like"	NA	0.622118383801175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.855162253515344
Niben261Chr17g1005002.1	E3 ubiquitin-protein ligase UPL6-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.93890908352072
Niben261Chr17g1006002.1	30S ribosomal protein S1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1038002.1	23 kDa subunit of oxygen evolving system of photosystem II"	0.643030969020004	0.985888092582467	NA	NA	0.61972317804748	NA	NA	NA	NA	NA	NA	NA	0.809177087765449	NA	NA	0.613821016501838
Niben261Chr17g1040004.1	Elp3 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.879806629468881
Niben261Chr17g1043004.1	CBS domain-containing protein CBSCBSPB3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1043008.1	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1061016.1	50S ribosomal protein L12. chloroplastic-like"	NA	0.987107651689134	NA	NA	0.73966362438708	NA	NA	NA	NA	NA	NA	NA	1.10110040557651	NA	NA	1.2248104108752
Niben261Chr17g1141003.1	Ribonuclease iii domain-containing protein rnc1. chloroplastic"	NA	0.619145832251266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87275608798935	NA	NA	1.40082965095273
Niben261Chr17g1200006.1	NAB domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1227005.1	protein OSB2. chloroplastic-like"	NA	0.65255985580909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26822822170851
Niben261Chr17g1231003.1	PSII 6.1 kDa protein"	NA	0.637916341111559	NA	NA	NA	NA	0.865874163998408	NA	NA	NA	0.950901301073234	1.23238406445578	1.3752601630643	NA	0.63581881178104	NA
Niben261Chr17g1251008.1	co-chaperone protein HscB homolog isoform X4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1257011.1	33 kDa ribonucleoprotein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41477484778759
Niben261Chr17g1259005.1	mediator of RNA polymerase II transcription subunit 19a-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1264009.1	Rhodanese-like domain-containing protein 4A. chloroplastic"	0.652503273206806	0.87946504061904	NA	NA	0.728338062444664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982704028049516
Niben261Chr17g1273015.1	VOC domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00048102818826
Niben261Chr17g1274007.1	Ylmg-like protein 1-2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.698958982603017
Niben261Chr17g1346001.1	Sterol 3-beta-glucosyltransferase ugt80a2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.607032807723073
Niben261Chr17g1358004.1	Photosystem I reaction center subunit IV. chloroplastic"	NA	0.639823114462362	NA	NA	0.623916177215115	0.60266559614097	0.806026790240554	NA	0.637938752941805	NA	0.874971458989897	1.06826216365013	1.22829019238496	NA	0.783213809736847	NA
Niben261Chr17g1363008.1	ribokinase-like isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1374010.1	protein FLUORESCENT IN BLUE LIGHT. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.044950194652
Niben261Chr17g1379005.1	Glutathione gamma-glutamylcysteinyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1381001.1	Serine/threonine-protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1400001.1	Transcription factor emb1444"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.965995644419364	-1.39223773758846	NA	NA	NA
Niben261Chr17g1404007.1	F-box/kelch-repeat protein At2g44130"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1406001.1	SAM domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1412006.1	50s ribosomal protein l34. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.724869017092417	NA	NA	1.06902454269468
Niben261Chr17g1423004.1	Polynucleotide phosphorylase 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00833316819435
Niben261Chr17g1427001.1	PQ-loop repeat family protein / transmembrane family protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785958701348215	NA	NA	NA
Niben261Chr17g1447010.1	Coproporphyrinogen oxidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.733680842061009
Niben261Chr17g1458001.1	NusB domain-containing protein"	NA	0.833048219093934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.980863138515011	NA	NA	1.36147728137445
Niben261Chr17g1459010.1	YTH domain-containing protein"	NA	NA	NA	NA	NA	-0.684934224755529	NA	NA	NA	NA	-0.607011718477655	NA	NA	-0.74857237082731	NA	NA
Niben261Chr17g1468001.1	SOSS complex subunit B homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g1519004.1	4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.761798219557228
Niben261Chr17g1520014.1	FHA domain-containing protein"	NA	NA	NA	NA	NA	NA	0.80090148135711	NA	NA	NA	NA	NA	0.778502571195645	NA	NA	0.714691713236728
